,id_lot,nb_piece,typologie,prix_tva_reduite,prix_tva_normale,prix_HT,prix_m2_HT,prix_m2_TTC,surface,etage,orientation,exterieur,balcony,garden,parking,nom_programme,ville,departement,date_fin_programme,adresse_entiere,promoteur,date_extraction
297,65__1_COLL'LODGES_Bouygues,3.0,Appartement,,398000,331666.67,5066.71,6080.05,65.46,0,SO,False,False,False,1.0,COLL'LODGES,Collonges-au-Mont-d'Or,69.0,fevrier 2024,55 Rue clemenceau 69660 Collonges-au-Mont-d'Or,Bouygues,2021-11-08
298,94_1_COLL'LODGES_Bouygues,4.0,Appartement,,479000,399166.67,4216.85,5060.22,94.66,1,NO,False,False,False,1.0,COLL'LODGES,Collonges-au-Mont-d'Or,69.0,fevrier 2024,55 Rue clemenceau 69660 Collonges-au-Mont-d'Or,Bouygues,2021-11-08
299,88_COLL'LODGES_Bouygues,4.0,Appartement,,484000,403333.33,4580.21,5496.25,88.06,0,SE,False,False,False,1.0,COLL'LODGES,Collonges-au-Mont-d'Or,69.0,fevrier 2024,55 Rue clemenceau 69660 Collonges-au-Mont-d'Or,Bouygues,2021-11-08
300,102_1_COLL'LODGES_Bouygues,4.0,Appartement,,523000,435833.33,4235.92,5083.1,102.89,1,O,False,False,False,1.0,COLL'LODGES,Collonges-au-Mont-d'Or,69.0,fevrier 2024,55 Rue clemenceau 69660 Collonges-au-Mont-d'Or,Bouygues,2021-11-08
301,89_1_COLL'LODGES_Bouygues,4.0,Appartement,,546000,455000.0,5106.62,6127.95,89.1,1,SO,False,False,False,1.0,COLL'LODGES,Collonges-au-Mont-d'Or,69.0,fevrier 2024,55 Rue clemenceau 69660 Collonges-au-Mont-d'Or,Bouygues,2021-11-08
302,86_1_COLL'LODGES_Bouygues,4.0,Appartement,,553000,460833.33,5353.55,6424.26,86.08,1,SE,False,False,False,1.0,COLL'LODGES,Collonges-au-Mont-d'Or,69.0,fevrier 2024,55 Rue clemenceau 69660 Collonges-au-Mont-d'Or,Bouygues,2021-11-08
303,99_1_COLL'LODGES_Bouygues,4.0,Appartement,,559000,465833.33,4663.0,5595.6,99.9,1,NE,False,False,False,1.0,COLL'LODGES,Collonges-au-Mont-d'Or,69.0,fevrier 2024,55 Rue clemenceau 69660 Collonges-au-Mont-d'Or,Bouygues,2021-11-08
304,90_1_COLL'LODGES_Bouygues,4.0,Appartement,,579000,482500.0,5347.45,6416.93,90.23,1,S,False,False,False,1.0,COLL'LODGES,Collonges-au-Mont-d'Or,69.0,fevrier 2024,55 Rue clemenceau 69660 Collonges-au-Mont-d'Or,Bouygues,2021-11-08
305,94_1__1_COLL'LODGES_Bouygues,4.0,Appartement,,586000,488333.33,5156.63,6187.96,94.7,1,SE,False,False,False,1.0,COLL'LODGES,Collonges-au-Mont-d'Or,69.0,fevrier 2024,55 Rue clemenceau 69660 Collonges-au-Mont-d'Or,Bouygues,2021-11-08
306,95_1_COLL'LODGES_Bouygues,4.0,Appartement,,589000,490833.33,5127.8,6153.36,95.72,1,O,False,False,False,1.0,COLL'LODGES,Collonges-au-Mont-d'Or,69.0,fevrier 2024,55 Rue clemenceau 69660 Collonges-au-Mont-d'Or,Bouygues,2021-11-08
307,101_1_COLL'LODGES_Bouygues,4.0,Appartement,,624000,520000.0,5130.23,6156.27,101.36,1,O,False,False,False,1.0,COLL'LODGES,Collonges-au-Mont-d'Or,69.0,fevrier 2024,55 Rue clemenceau 69660 Collonges-au-Mont-d'Or,Bouygues,2021-11-08
308,102_1__1_COLL'LODGES_Bouygues,4.0,Appartement,,649000,540833.33,5287.77,6345.33,102.28,1,SO,False,False,False,1.0,COLL'LODGES,Collonges-au-Mont-d'Or,69.0,fevrier 2024,55 Rue clemenceau 69660 Collonges-au-Mont-d'Or,Bouygues,2021-11-08
309,43_2_Le21_Bouygues,2.0,Appartement,,307000,255833.33,5867.74,7041.28,43.6,2,N,False,False,False,0.0,Le 21,Lyon,69.0,novembre 2023,21 RUE DE LA VIABERT 69006 Lyon,Bouygues,2021-11-08
310,43_3_Le21_Bouygues,2.0,Appartement,,325000,270833.33,6211.77,7454.13,43.6,3,N,False,False,False,0.0,Le 21,Lyon,69.0,novembre 2023,21 RUE DE LA VIABERT 69006 Lyon,Bouygues,2021-11-08
311,42_4_Le21_Bouygues,2.0,Appartement,,344000,286666.67,6740.34,8088.41,42.53,4,S,True,False,False,0.0,Le 21,Lyon,69.0,novembre 2023,21 RUE DE LA VIABERT 69006 Lyon,Bouygues,2021-11-08
312,67_1_Le21_Bouygues,3.0,Appartement,,453000,377500.0,5611.71,6734.06,67.27,1,S / N,True,False,False,0.0,Le 21,Lyon,69.0,novembre 2023,21 RUE DE LA VIABERT 69006 Lyon,Bouygues,2021-11-08
313,62_1_Le21_Bouygues,3.0,Appartement,,460000,383333.33,6104.03,7324.84,62.8,1,S / N,True,False,False,0.0,Le 21,Lyon,69.0,novembre 2023,21 RUE DE LA VIABERT 69006 Lyon,Bouygues,2021-11-08
314,62_2_Le21_Bouygues,3.0,Appartement,,465000,387500.0,6170.38,7404.46,62.8,2,S,True,False,False,0.0,Le 21,Lyon,69.0,novembre 2023,21 RUE DE LA VIABERT 69006 Lyon,Bouygues,2021-11-08
315,67_2_Le21_Bouygues,3.0,Appartement,,483000,402500.0,5983.35,7180.02,67.27,2,S / N,True,False,False,0.0,Le 21,Lyon,69.0,novembre 2023,21 RUE DE LA VIABERT 69006 Lyon,Bouygues,2021-11-08
316,62_3_Le21_Bouygues,3.0,Appartement,,489000,407500.0,6488.85,7786.62,62.8,3,S,True,False,False,0.0,Le 21,Lyon,69.0,novembre 2023,21 RUE DE LA VIABERT 69006 Lyon,Bouygues,2021-11-08
317,67_3_Le21_Bouygues,3.0,Appartement,,504000,420000.0,6243.5,7492.2,67.27,3,S,True,False,False,0.0,Le 21,Lyon,69.0,novembre 2023,21 RUE DE LA VIABERT 69006 Lyon,Bouygues,2021-11-08
318,85_4_Le21_Bouygues,4.0,Appartement,,725000,604166.67,7081.18,8497.42,85.32,4,S / N,False,False,False,1.0,Le 21,Lyon,69.0,novembre 2023,21 RUE DE LA VIABERT 69006 Lyon,Bouygues,2021-11-08
319,98_Le21_Bouygues,4.0,Maison,,895000,745833.33,7596.59,9115.91,98.18,,N / N,False,False,False,1.0,Le 21,Lyon,69.0,novembre 2023,21 RUE DE LA VIABERT 69006 Lyon,Bouygues,2021-11-08
320,110_5_Le21_Bouygues,4.0,Appartement,,1150000,958333.33,8642.98,10371.57,110.88,5,S / N,False,False,False,1.0,Le 21,Lyon,69.0,novembre 2023,21 RUE DE LA VIABERT 69006 Lyon,Bouygues,2021-11-08
321,57_2_PLEINCOEUR_Bouygues,3.0,Appartement,164673,187305.78199052133,156088.15,2738.39,3286.07,57.0,2,SE,False,False,False,1.0,PLEIN COEUR,Chenôve,21.0,mai 2022,9-15 RUE ALFRED CHANGENET (Logements bât A & B) 21300 Chenôve,Bouygues,2021-11-08
322,63_5_PLEINCOEUR_Bouygues,3.0,Appartement,173860,197755.4502369668,164796.21,2595.22,3114.26,63.5,5,S,False,False,False,1.0,PLEIN COEUR,Chenôve,21.0,mai 2022,9-15 RUE ALFRED CHANGENET (Logements bât A & B) 21300 Chenôve,Bouygues,2021-11-08
323,83_1_PLEINCOEUR_Bouygues,4.0,Appartement,197141,224236.20853080568,186863.51,2237.89,2685.46,83.5,1,NO,False,False,False,1.0,PLEIN COEUR,Chenôve,21.0,mai 2022,9-15 RUE ALFRED CHANGENET (Logements bât A & B) 21300 Chenôve,Bouygues,2021-11-08
324,83_2_PLEINCOEUR_Bouygues,4.0,Appartement,197141,224236.20853080568,186863.51,2237.89,2685.46,83.5,2,NO,False,False,False,1.0,PLEIN COEUR,Chenôve,21.0,mai 2022,9-15 RUE ALFRED CHANGENET (Logements bât A & B) 21300 Chenôve,Bouygues,2021-11-08
325,78_5_PLEINCOEUR_Bouygues,4.0,Appartement,198900,226236.96682464457,188530.81,2417.06,2900.47,78.0,5,SO,False,False,False,1.0,PLEIN COEUR,Chenôve,21.0,mai 2022,9-15 RUE ALFRED CHANGENET (Logements bât A & B) 21300 Chenôve,Bouygues,2021-11-08
326,83_3_PLEINCOEUR_Bouygues,4.0,Appartement,200658,228236.58767772513,190197.16,2277.81,2733.37,83.5,3,NO,False,False,False,1.0,PLEIN COEUR,Chenôve,21.0,mai 2022,9-15 RUE ALFRED CHANGENET (Logements bât A & B) 21300 Chenôve,Bouygues,2021-11-08
327,84_2_PLEINCOEUR_Bouygues,4.0,Appartement,201537,229236.39810426542,191030.33,2260.71,2712.86,84.5,2,SO,False,False,False,1.0,PLEIN COEUR,Chenôve,21.0,mai 2022,9-15 RUE ALFRED CHANGENET (Logements bât A & B) 21300 Chenôve,Bouygues,2021-11-08
328,83_4_PLEINCOEUR_Bouygues,4.0,Appartement,201537,229236.39810426542,191030.33,2287.79,2745.35,83.5,4,NO,False,False,False,1.0,PLEIN COEUR,Chenôve,21.0,mai 2022,9-15 RUE ALFRED CHANGENET (Logements bât A & B) 21300 Chenôve,Bouygues,2021-11-08
329,83_5_PLEINCOEUR_Bouygues,4.0,Appartement,201554,229255.7345971564,191046.45,2287.98,2745.58,83.5,5,NO,False,False,False,1.0,PLEIN COEUR,Chenôve,21.0,mai 2022,9-15 RUE ALFRED CHANGENET (Logements bât A & B) 21300 Chenôve,Bouygues,2021-11-08
330,98_4_PLEINCOEUR_Bouygues,5.0,Appartement,221775,252255.92417061614,210213.27,2134.14,2560.97,98.5,4,SE,False,False,False,1.0,PLEIN COEUR,Chenôve,21.0,mai 2022,9-15 RUE ALFRED CHANGENET (Logements bât A & B) 21300 Chenôve,Bouygues,2021-11-08
331,98_5_PLEINCOEUR_Bouygues,5.0,Appartement,237687,270354.8815165877,225295.73,2287.27,2744.72,98.5,5,SE,False,False,False,1.0,PLEIN COEUR,Chenôve,21.0,mai 2022,9-15 RUE ALFRED CHANGENET (Logements bât A & B) 21300 Chenôve,Bouygues,2021-11-08
332,36_2_SOLSTICES_Bouygues,2.0,Appartement,,144000,120000.0,3303.06,3963.67,36.33,2,E,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
333,42_2_SOLSTICES_Bouygues,2.0,Appartement,,155000,129166.67,3053.59,3664.3,42.3,2,NE,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
334,42_1_SOLSTICES_Bouygues,2.0,Appartement,,159000,132500.0,3132.39,3758.87,42.3,1,NE,True,False,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
335,37_1_SOLSTICES_Bouygues,2.0,Appartement,,159000,132500.0,3533.33,4240.0,37.5,1,E,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
336,37_1__1_SOLSTICES_Bouygues,2.0,Appartement,,159000,132500.0,3528.63,4234.35,37.55,1,E,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
337,44_1_SOLSTICES_Bouygues,2.0,Appartement,,164000,136666.67,3092.01,3710.41,44.2,1,NE,True,False,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
338,44_2_SOLSTICES_Bouygues,2.0,Appartement,,168000,140000.0,3167.42,3800.9,44.2,2,NE,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
339,42_2__1_SOLSTICES_Bouygues,2.0,Appartement,,168000,140000.0,3309.69,3971.63,42.3,2,NE,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
340,42_2__2_SOLSTICES_Bouygues,2.0,Appartement,,168000,140000.0,3309.69,3971.63,42.3,2,SO,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
341,40_1_SOLSTICES_Bouygues,2.0,Appartement,,171000,142500.0,3540.37,4248.45,40.25,1,SO,True,False,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
342,40_2_SOLSTICES_Bouygues,2.0,Appartement,,171000,142500.0,3540.37,4248.45,40.25,2,SO,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
343,42_1__1_SOLSTICES_Bouygues,2.0,Appartement,,172000,143333.33,3388.49,4066.19,42.3,1,NE,True,False,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
344,42_1__2_SOLSTICES_Bouygues,2.0,Appartement,,172000,143333.33,3388.49,4066.19,42.3,1,NE,True,False,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
345,42_3_SOLSTICES_Bouygues,2.0,Appartement,,172000,143333.33,3388.49,4066.19,42.3,3,NE,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
346,42_3__1_SOLSTICES_Bouygues,2.0,Appartement,,172000,143333.33,3388.49,4066.19,42.3,3,NE,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
347,44_3_SOLSTICES_Bouygues,2.0,Appartement,,,,,,44.2,3,NE,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
348,41_2_SOLSTICES_Bouygues,2.0,Appartement,,175000,145833.33,3518.3,4221.95,41.45,2,SO,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
349,40_3_SOLSTICES_Bouygues,2.0,Appartement,,176000,146666.67,3634.86,4361.83,40.35,3,SO,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
350,41_3_SOLSTICES_Bouygues,2.0,Appartement,,182000,151666.67,3659.03,4390.83,41.45,3,SO,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
351,45_SOLSTICES_Bouygues,2.0,Appartement,,183000,152500.0,3377.63,4053.16,45.15,0,E,False,False,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
352,59_1_SOLSTICES_Bouygues,3.0,Appartement,,191000,159166.67,2688.63,3226.35,59.2,1,NE,True,False,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
353,40_4_SOLSTICES_Bouygues,2.0,Appartement,,192000,160000.0,3985.06,4782.07,40.15,4,SO,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
354,59_2_SOLSTICES_Bouygues,3.0,Appartement,,196000,163333.33,2759.01,3310.81,59.2,2,NE,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
355,46_4_SOLSTICES_Bouygues,2.0,Appartement,,200000,166666.67,3611.41,4333.69,46.15,4,SO,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
356,59_1__1_SOLSTICES_Bouygues,3.0,Appartement,,202000,168333.33,2826.76,3392.11,59.55,1,NO,True,False,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
357,52_3_SOLSTICES_Bouygues,2.0,Appartement,,207000,172500.0,3257.79,3909.35,52.95,3,NE,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
358,59_2__1_SOLSTICES_Bouygues,3.0,Appartement,,207000,172500.0,2896.73,3476.07,59.55,2,NO,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
359,62_2_SOLSTICES_Bouygues,3.0,Appartement,,208000,173333.33,2768.9,3322.68,62.6,2,SE,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
360,61_2_SOLSTICES_Bouygues,3.0,Appartement,,211000,175833.33,2861.4,3433.69,61.45,2,NO,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
361,62_1_SOLSTICES_Bouygues,3.0,Appartement,,213000,177500.0,2835.46,3402.56,62.6,1,SE,True,False,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
362,57_2_SOLSTICES_Bouygues,3.0,Appartement,,214000,178333.33,3085.35,3702.42,57.8,2,SO,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
363,57_3_SOLSTICES_Bouygues,3.0,Appartement,,214000,178333.33,3085.35,3702.42,57.8,3,SO,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
364,75_1_SOLSTICES_Bouygues,4.0,Appartement,,214000,178333.33,2369.88,2843.85,75.25,1,E,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
365,56_3_SOLSTICES_Bouygues,3.0,Appartement,,215000,179166.67,3199.4,3839.29,56.0,3,SO,True,False,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
366,55_4_SOLSTICES_Bouygues,3.0,Appartement,,215000,179166.67,3219.53,3863.43,55.65,4,NO,True,False,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
367,61_1_SOLSTICES_Bouygues,3.0,Appartement,,217000,180833.33,2942.77,3531.33,61.45,1,SO,True,False,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
368,62_2__1_SOLSTICES_Bouygues,3.0,Appartement,,219000,182500.0,2906.05,3487.26,62.8,2,E,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
369,66_2_SOLSTICES_Bouygues,3.0,Appartement,,221000,184166.67,2756.99,3308.38,66.8,2,E,True,False,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
370,60_3_SOLSTICES_Bouygues,3.0,Appartement,,226000,188333.33,3100.14,3720.16,60.75,3,SO,True,False,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
371,57_4_SOLSTICES_Bouygues,3.0,Appartement,,229000,190833.33,3347.95,4017.54,57.0,4,NO,True,False,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
372,77_SOLSTICES_Bouygues,4.0,Appartement,,238000,198333.33,2574.09,3088.9,77.05,0,E,False,False,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
373,77_2_SOLSTICES_Bouygues,4.0,Appartement,,240000,200000.0,2569.04,3082.85,77.85,2,E,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
374,78_1_SOLSTICES_Bouygues,4.0,Appartement,,242000,201666.67,2570.64,3084.77,78.45,1,NE,True,False,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
375,78_2_SOLSTICES_Bouygues,4.0,Appartement,,242000,201666.67,2570.64,3084.77,78.45,2,SO,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
376,81_4_SOLSTICES_Bouygues,4.0,Appartement,,250000,208333.33,2562.53,3075.03,81.3,4,NO,True,False,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
377,81_1_SOLSTICES_Bouygues,4.0,Appartement,,252000,210000.0,2564.1,3076.92,81.9,1,SO,True,False,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
378,81_2_SOLSTICES_Bouygues,4.0,Appartement,,252000,210000.0,2564.1,3076.92,81.9,2,SO,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
379,81_3_SOLSTICES_Bouygues,4.0,Appartement,,252000,210000.0,2564.1,3076.92,81.9,3,SO,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
380,84_SOLSTICES_Bouygues,4.0,Appartement,,259000,215833.33,2557.27,3068.72,84.4,0,E,False,False,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
381,84_2_SOLSTICES_Bouygues,4.0,Appartement,,261000,217500.0,2560.33,3072.4,84.95,2,E,False,True,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
382,96_1_SOLSTICES_Bouygues,5.0,Appartement,,275000,229166.67,2372.33,2846.79,96.6,1,SE,True,False,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
383,96_1__1_SOLSTICES_Bouygues,5.0,Appartement,,294000,245000.0,2537.55,3045.05,96.55,1,NO,True,False,False,1.0,SOLSTICES,Dijon,21.0,fevrier 2024,RUE DES MARAICHERS 21000 Dijon,Bouygues,2021-11-08
384,40_2_CascadeSaint-Martin_Bouygues,2.0,Appartement,,239000,199166.67,4903.17,5883.8,40.62,2,NE,True,False,False,0.0,Cascade Saint-Martin,Rennes,35.0,novembre 2024,15 RUE DE LA MOTTE BRULON 35700 Rennes,Bouygues,2021-11-08
385,40_3_CascadeSaint-Martin_Bouygues,2.0,Appartement,,244000,203333.33,5004.51,6005.41,40.63,3,NE,True,False,False,0.0,Cascade Saint-Martin,Rennes,35.0,novembre 2024,15 RUE DE LA MOTTE BRULON 35700 Rennes,Bouygues,2021-11-08
386,42_3_CascadeSaint-Martin_Bouygues,2.0,Appartement,,249000,207500.0,4867.46,5840.96,42.63,3,E,True,False,False,0.0,Cascade Saint-Martin,Rennes,35.0,novembre 2024,15 RUE DE LA MOTTE BRULON 35700 Rennes,Bouygues,2021-11-08
387,40_4_CascadeSaint-Martin_Bouygues,2.0,Appartement,,249000,207500.0,5108.32,6129.99,40.62,4,NE,True,False,False,0.0,Cascade Saint-Martin,Rennes,35.0,novembre 2024,15 RUE DE LA MOTTE BRULON 35700 Rennes,Bouygues,2021-11-08
388,40_5_CascadeSaint-Martin_Bouygues,2.0,Appartement,,268000,223333.33,5498.11,6597.74,40.62,5,NE,True,False,False,1.0,Cascade Saint-Martin,Rennes,35.0,novembre 2024,15 RUE DE LA MOTTE BRULON 35700 Rennes,Bouygues,2021-11-08
389,42_4_CascadeSaint-Martin_Bouygues,2.0,Appartement,,269000,224166.67,5258.43,6310.11,42.63,4,E,True,False,False,1.0,Cascade Saint-Martin,Rennes,35.0,novembre 2024,15 RUE DE LA MOTTE BRULON 35700 Rennes,Bouygues,2021-11-08
390,42_5_CascadeSaint-Martin_Bouygues,2.0,Appartement,,275000,229166.67,5375.71,6450.86,42.63,5,E,True,False,False,1.0,Cascade Saint-Martin,Rennes,35.0,novembre 2024,15 RUE DE LA MOTTE BRULON 35700 Rennes,Bouygues,2021-11-08
391,60_3_CascadeSaint-Martin_Bouygues,3.0,Appartement,,359000,299166.67,4941.64,5929.96,60.54,3,S,False,False,False,1.0,Cascade Saint-Martin,Rennes,35.0,novembre 2024,15 RUE DE LA MOTTE BRULON 35700 Rennes,Bouygues,2021-11-08
392,60_4_CascadeSaint-Martin_Bouygues,3.0,Appartement,,369000,307500.0,5065.9,6079.08,60.7,4,S,False,False,False,1.0,Cascade Saint-Martin,Rennes,35.0,novembre 2024,15 RUE DE LA MOTTE BRULON 35700 Rennes,Bouygues,2021-11-08
393,60_5_CascadeSaint-Martin_Bouygues,3.0,Appartement,,373000,310833.33,5153.93,6184.71,60.31,5,SO,False,False,False,1.0,Cascade Saint-Martin,Rennes,35.0,novembre 2024,15 RUE DE LA MOTTE BRULON 35700 Rennes,Bouygues,2021-11-08
394,80_4_CascadeSaint-Martin_Bouygues,4.0,Appartement,,505000,420833.33,5235.55,6282.66,80.38,4,SO,False,False,False,1.0,Cascade Saint-Martin,Rennes,35.0,novembre 2024,15 RUE DE LA MOTTE BRULON 35700 Rennes,Bouygues,2021-11-08
395,78_2_CascadeSaint-Martin_Bouygues,4.0,Appartement,,525000,437500.0,5597.49,6716.99,78.16,2,S,False,False,False,1.0,Cascade Saint-Martin,Rennes,35.0,novembre 2024,15 RUE DE LA MOTTE BRULON 35700 Rennes,Bouygues,2021-11-08
396,101_3_CascadeSaint-Martin_Bouygues,5.0,Appartement,,599000,499166.67,4933.45,5920.14,101.18,3,S,False,False,False,1.0,Cascade Saint-Martin,Rennes,35.0,novembre 2024,15 RUE DE LA MOTTE BRULON 35700 Rennes,Bouygues,2021-11-08
397,30_1_PALOMA_Bouygues,1.0,Appartement,,179000,149166.67,4839.93,5807.92,30.82,1,S,False,False,False,0.0,PALOMA,Rennes,35.0,mai 2024,34 RUE DE CHATEAUGIRON 35000 Rennes,Bouygues,2021-11-08
398,31_2_PALOMA_Bouygues,1.0,Appartement,,185000,154166.67,4966.71,5960.05,31.04,2,S,False,False,False,0.0,PALOMA,Rennes,35.0,mai 2024,34 RUE DE CHATEAUGIRON 35000 Rennes,Bouygues,2021-11-08
399,31_3_PALOMA_Bouygues,1.0,Appartement,,189000,157500.0,5074.1,6088.92,31.04,3,S,False,False,False,0.0,PALOMA,Rennes,35.0,mai 2024,34 RUE DE CHATEAUGIRON 35000 Rennes,Bouygues,2021-11-08
400,43_2_PALOMA_Bouygues,2.0,Appartement,,226000,188333.33,4303.78,5164.53,43.76,2,NO,False,True,False,0.0,PALOMA,Rennes,35.0,mai 2024,34 RUE DE CHATEAUGIRON 35000 Rennes,Bouygues,2021-11-08
401,43_3_PALOMA_Bouygues,2.0,Appartement,,226000,188333.33,4303.78,5164.53,43.76,3,NO,False,True,False,0.0,PALOMA,Rennes,35.0,mai 2024,34 RUE DE CHATEAUGIRON 35000 Rennes,Bouygues,2021-11-08
